,addressCN,brand,city,pOSNameCN,province,storeType,telephone
5738,广西柳州市公园路58号富贵广场1楼,adidas,柳州市,柳州市公园路富贵广场运动表现店,广西,运动表现店,13481023619
5739,江西景德镇市珠山中路116号华达百货5楼,adidas,景德镇市,景德镇市珠山中路华达百货运动表现店,江西,运动表现店,0798-8278802
5740,山东东营市济南路36号振华商厦1楼,adidas,东营市,东营市济南路振华商厦运动表现店,山东,运动表现店,0546-8913333
5741,海南海口市大同路27号,adidas,海口市,海口市大同路汇锦名城运动表现店,海南,运动表现店,13907597811
5742,湖南宁乡县步行街1楼,adidas,宁乡县,宁乡县宁乡步行街运动表现店,湖南,运动表现店,13723862309
5743,河北石家庄市裕华路128号益友百货-1楼,adidas,石家庄市,石家庄市裕华路益友百货运动表现店,河北,运动表现店,0311-89614351
5744,浙江永嘉县环城西路106号江滨丽景1楼,adidas,永嘉县,永嘉县环城西路江滨丽景运动表现店,浙江,运动表现店,0577-67231217
5745,福建连江县八一六南路65号,adidas,连江县,连江县八一六南路阳光体育商场运动表现店,福建,运动表现店,0591-26173261
5746,重庆重庆市久长路200号1楼,adidas,重庆市,重庆市久长路200号运动表现店,重庆,运动表现店,18983846593
5747,上海上海市肇嘉浜路1068号上海六百6楼,adidas,上海市,上海市徐家汇第六百货运动表现店,上海,运动表现店,18918083789
5748,陕西汉中市劳动东路8号格之百货3楼,adidas,汉中市,汉中市劳动五路海星商场运动表现店,陕西,运动表现店,18629159556
5749,辽宁沈阳市兴华街78号铁西百货5楼,adidas,沈阳市,沈阳市兴华街铁西百货运动表现店,辽宁,运动表现店,13940385615
5750,辽宁鞍山市景子街华联锦联皮草1楼,adidas,鞍山市,鞍山市景子街华联锦联皮草运动表现店,辽宁,运动表现店,13941298067
5751,吉林白山市浑江大街147欧亚合兴购物中心5楼,adidas,白山市,白山市浑江大街欧亚合兴购物中心运动表现店,吉林,运动表现店,13843908665
5752,吉林农安县兴华路东100米,adidas,农安县,农安县兴华路运动表现店,吉林,运动表现店,15584853366
5753,吉林磐石市磐石大街290号1楼,adidas,磐石市,磐石市磐石大街290号运动表现店,吉林,运动表现店,13804443453
5754,湖南长沙市郭亮中路153号1楼,adidas,长沙市,长沙市郭亮中路运动表现店,湖南,运动表现店,15273165228
5755,浙江丽水市继光街71号丽水大厦1楼,adidas,丽水市,丽水市继光街丽水大厦运动表现店,浙江,运动表现店,0578-2136657
5756,新疆乌鲁木齐市友好南路85号友好百盛购物中心4楼,adidas,乌鲁木齐市,乌鲁木齐市友好百盛运动表现店,新疆,运动表现店,0991-4556358
5757,江苏宝应县安宜路1街铺1楼,adidas,宝应县,宝应县安宜路1号运动表现店,江苏,运动表现店,17751367582
5758,山东龙口市黄城东莱街260号振华商厦5楼,adidas,龙口市,龙口市东莱街振华商厦运动表现店,山东,运动表现店,13706456919
5759,湖北襄阳市长征路36号华洋堂百货4楼,adidas,襄阳市,襄阳市长征路华洋堂百货运动表现店,湖北,运动表现店,0710-3074582
5760,河北唐山市北新西道20号八方购物广场3楼,adidas,唐山市,唐山市北新西道八方购物广场运动表现店,河北,运动表现店,15511907915
5761,浙江义乌市三街91号1楼,adidas,义乌市,义乌市商贸区三街运动表现店,浙江,运动表现店,15257968353
5762,河南濮阳市京开大道联华百货2楼,adidas,濮阳市,濮阳市京开大道联华百货运动表现店,河南,运动表现店,0393-8186045
5763,陕西西安市科技路37号高新金鹰百货4楼,adidas,西安市,西安市高新金鹰百货运动表现店,陕西,运动表现店,13152084446
5764,广东广州市桥南路111-113号大润发超市1楼,adidas,广州市,广州市桥南路大润发超市运动表现店,广东,运动表现店,020 34583315
5765,辽宁瓦房店市大宽街147号长兴购物广场1楼,adidas,瓦房店市,瓦房店市大宽街长兴购物广场运动表现店,辽宁,运动表现店,18640994998
5766,江西萍乡市八一东路77号1楼,adidas,萍乡市,萍乡市八一东路77号运动表现店,江西,运动表现店,0799-6866800
5767,广东佛山市季华五路33号顺联国际购物中心1楼,adidas,佛山市,佛山市季华五路顺联国际购物中心运动表现店,广东,运动表现店,0757-23304800
5768,广东阳江市新华南路33号1楼,adidas,阳江市,阳江市新华南路33号运动表现店,广东,运动表现店,18688977715
5769,广东茂名市油绳四路体育中心体育馆1楼,adidas,茂名市,茂名市油城四路8号运动表现店,广东,运动表现店,0668-2701278
5770,浙江桐庐县迎春南路555号景文百货3楼,adidas,桐庐县,桐庐县景文百货运动表现店,浙江,运动表现店,0571-69901087
5771,山东青岛市长江中路419号黄岛佳世客2楼,adidas,青岛市,青岛市黄岛长江中路佳世客购物中心运动表现店,山东,运动表现店,0532-86996085
5772,湖北恩施市东风12号享买乐2楼,adidas,恩施市,恩施市东风大道滔博运动城运动表现店,湖北,运动表现店,15172875716
5773,湖北仙桃市大新路40-2号船王名品广场2楼,adidas,仙桃市,仙桃市大新路船王名品广场运动表现店,湖北,运动表现店,0728-3263409
5774,四川宜宾市北大街2号金汶鞋城1楼,adidas,宜宾市,宜宾市北大街Core运动表现店,四川,运动表现店,0831-8232769
5775,北京北京市广顺北大街33号凯德MALL3楼,adidas,北京市,北京市广顺北大街凯德华联运动表现店,北京,运动表现店,18515036239
5776,河南洛阳市中州中路266运动无限商场1楼,adidas,洛阳市,洛阳市中州中路群英运动城运动表现店,河南,运动表现店,037963262562
5777,山东威海市新威路89号振华商厦5楼,adidas,威海市,威海市新威路振华商厦运动表现店,山东,运动表现店,0631-5232617
5778,广西贺州市八步路19-20号1楼,adidas,贺州市,贺州市八步路19-20号运动表现店,广西,运动表现店,0774-5282020
5779,广东深圳市龙华街道人民北路西侧龙鹏大厦1楼,adidas,深圳市,深圳市龙华人民北路运动表现店,广东,运动表现店,27705056
5780,上海上海市田林路103号1楼,adidas,上海市,上海市田林路103号运动表现店,上海,运动表现店,54093856
5781,广东广州市林和路吉之岛-1楼,adidas,广州市,广州市林和路吉之岛运动表现店,广东,运动表现店,020-38911901
5782,湖北武汉市新华路15号滔博运动城2楼,adidas,武汉市,武汉市新华路滔博足球运动城运动表现店,湖北,运动表现店,18672991007
5783,山东淄博市华光路86号大润发超市1楼,adidas,淄博市,淄博市华光路大润发超市运动表现店,山东,运动表现店,05333100202
5784,广东广州市秀全路36号1楼,adidas,广州市,广州市秀全路36-5号运动表现店,广东,运动表现店,020-32312222-2237
5785,广东湛江市人民大道南42南国贸城市广场3楼,adidas,湛江市,湛江市人民大道南国贸城市广场运动表现店,广东,运动表现店,"15802025865,13602731522"
5786,黑龙江延寿县西同庆街67号1楼,adidas,延寿县,延寿县西同庆街67号运动表现店,黑龙江,运动表现店,13845192456
5787,安徽合肥市淮河路228号国泰百货2楼,adidas,合肥市,合肥市淮河路国泰百货滔博运动城运动表现店,安徽,运动表现店,0551-62656112
5788,安徽黄山市新安北路23号百大购物中心3楼,adidas,黄山市,黄山市新安北路百大购物中心运动表现店,安徽,运动表现店,18658335726
5789,江苏响水县黄海路100号,adidas,响水县,响水县滨江路1号运动表现店,江苏,运动表现店,13770193006
5790,辽宁葫芦岛市兴工街1号葫芦岛百货1楼,adidas,葫芦岛市,葫芦岛市兴工街葫芦岛百货运动表现店,辽宁,运动表现店,13941181318
5791,河北邯郸市中华大街新丹兰尚商场1楼,adidas,邯郸市,邯郸市中华大街新丹兰尚街运动表现店,河北,运动表现店,0310-2030758 
5792,内蒙古包头市钢铁大街116时代蓝天百货1楼,adidas,包头市,包头市钢铁大街时代蓝天百货2运动表现店,内蒙古,运动表现店,15547219925
5793,广东深圳市楼岗大道1号天虹商场3楼,adidas,深圳市,深圳市楼岗大道天虹商场运动表现店,广东,运动表现店,81447447
5794,海南儋州市大勇步行街19号1楼,adidas,儋州市,儋州市大勇步行街运动表现店,海南,运动表现店,020-32312222-2237
5795,辽宁朝阳市朝阳大街27号滔博运动城2楼,adidas,朝阳市,朝阳市朝阳大街滔博运动城运动表现店,辽宁,运动表现店,0421-2620707
5796,内蒙古呼伦贝尔市桥头街10号友谊大厦5楼,adidas,呼伦贝尔市,呼伦贝尔市桥头街友谊大厦运动表现店,内蒙古,运动表现店,13845124881
5797,辽宁普兰店市荣丰大街90号1楼,adidas,普兰店市,普兰店市荣丰大街90号运动表现店,辽宁,运动表现店,15140678375
5798,新疆乌鲁木齐市中山路288号汇嘉商场6楼,adidas,乌鲁木齐市,乌鲁木齐市中山路汇嘉商场运动表现店,新疆,运动表现店,0991-2339153
5799,陕西西安市南大街80号五环运动城2楼,adidas,西安市,西安市南大街五环运动城运动表现店,陕西,运动表现店,13152084446
5800,陕西安康市金洲路79号南方新世纪4楼,adidas,安康市,安康市金洲路南方百货运动表现店,陕西,运动表现店,18629159556
5801,陕西渭南市东风路1号国际贸易商厦5楼,adidas,渭南市,渭南市东风路国际贸易商厦运动表现店,陕西,运动表现店,18629159556
5802,辽宁沈阳市兴华南街2号滔搏运动城2楼,adidas,沈阳市,沈阳市兴华南街滔搏运动城运动表现店,辽宁,运动表现店,18102482495
5803,辽宁鞍山市景子街华联商厦1楼,adidas,鞍山市,鞍山市景子街华联商厦运动表现店,辽宁,运动表现店,13941298067
5804,辽宁辽阳市民主路64号1楼,adidas,辽阳市,辽阳市民主路64号运动表现店,辽宁,运动表现店,18741922255
5805,湖南常德市人民中路540号金泰利大厦4楼,adidas,常德市,常德市人民中路步步高商场运动表现店,湖南,运动表现店,18890751673
5806,江西南昌市中山路150号地黄广场4楼,adidas,南昌市,南昌市中山路洪客隆百货运动表现店,江西,运动表现店,0791-86281197
5807,河北任丘市裕华中路29号燕春楼商贸中心3楼,adidas,任丘市,任丘市裕华中路燕春楼商贸中心运动表现店,河北,运动表现店,15028631188
5808,河北唐山市文化路138号丰南商厦4楼,adidas,唐山市,唐山市文化路丰南商厦运动表现店,河北,运动表现店,18633371828
5809,河北石家庄市育才街265号怀特国际商城2楼,adidas,石家庄市,石家庄市育才街怀特国际商城运动表现店,河北,运动表现店,0311-85827903
5810,广西南宁市民生路68号领跑运动城1楼,adidas,南宁市,南宁市民生路领跑运动城运动表现店,广西,运动表现店,13481023619
5811,海南三亚市解放路1号三亚国际购物中心3楼,adidas,三亚市,三亚市解放路三亚国际购物中心运动表现店,海南,运动表现店,020-32312222-2237
5812,辽宁大连市斯大林路284号新玛特4楼,adidas,大连市,大连市斯大林路新玛特运动表现店,辽宁,运动表现店,15698860308
5813,福建龙岩市中山路凯丰大厦1楼,adidas,龙岩市,龙岩市中山路凯丰运动表现店,福建,运动表现店,0597-2253046
5814,江苏阜宁县阜城大街74-6号1楼,adidas,阜宁县,阜宁县阜城大街74-6号运动表现店,江苏,运动表现店,15161920999
5815,安徽当涂县东大街219号1楼,adidas,当涂县,当涂县当涂东大街运动表现店,安徽,运动表现店,0555-6795062
5816,广东佛山市新马路125-125号威斯广场1楼,adidas,佛山市,佛山市新马路威斯广场运动表现店,广东,运动表现店,020-32312222-2237
5817,江苏苏州市人民路3188号苏州第一百货5楼,adidas,苏州市,苏州市人民路苏州第一百货运动表现店,江苏,运动表现店,67283695
5818,浙江温州市罗东街272-274号1楼,adidas,温州市,温州市永强罗东街运动表现店,浙江,运动表现店,0577-86888939
5819,山东菏泽市中华路686号银座商城4楼,adidas,菏泽市,菏泽市中华路银座商城运动表现店,山东,运动表现店,15105302666
5820,湖北武汉市和平大道1542号青山商场1楼,adidas,武汉市,武汉市青山商场运动表现店,湖北,运动表现店,18986024105
5821,湖北鄂州市明塘东路61-9号1楼,adidas,鄂州市,鄂州市明塘东路61-9号运动表现店,湖北,运动表现店,0711-3202976
5822,湖北荆州市北京路173号中商百货5楼,adidas,荆州市,荆州市北京路中商百货运动表现店,湖北,运动表现店,15027153629
5823,内蒙古包头市阿尔丁大街1号神华蓝天购物广场1楼,adidas,包头市,包头市阿尔丁大街神华蓝天购物广场运动表现店,内蒙古,运动表现店,15547219901
5824,山西太原市解放南路363号1楼,adidas,太原市,太原市解放南路363号运动表现店,山西,运动表现店,15035188008
5825,辽宁营口市东升路158号滔博运动城2楼,adidas,营口市,营口市东升路滔博运动城运动表现店,辽宁,运动表现店,13464799479
5826,吉林长春市人民大街1881号长春百货6楼,adidas,长春市,长春市人民大街长春百货运动表现店,吉林,运动表现店,0431-81682521
5827,上海上海市南京东路409号置地广场7楼,adidas,上海市,上海市南京东路置地广场运动表现店,上海,运动表现店,63500027
